transaction_id,user_id,age,amount,payment_method,device,state,hour_of_day,transaction_date,is_new_payee,login_attempts,velocity_1h,fraud_probability,risk_score,risk_category,anomaly_flag,is_fraud
TXN1000193,USR3180,37,1706.64,UPI,Mobile,Rajasthan,16,2024-10-02,0,1,2,0.00010419602013988252,15.02,Low,0,0
TXN1000194,USR2183,70,2226.23,RTGS,Mobile,West Bengal,16,2025-02-07,1,2,4,0.0005544955320437563,22.52,Low,0,0
TXN1000195,USR7341,28,60540.47,UPI,Desktop,Delhi,3,2024-11-23,0,3,6,0.9999865633553542,92.69,Critical,1,1
TXN1000196,USR1372,72,5849.34,Credit Card,Desktop,Uttar Pradesh,1,2024-12-26,0,2,4,0.0014983906806262533,24.72,Low,0,0
TXN1000197,USR1530,35,4279.67,NEFT,Desktop,Uttar Pradesh,0,2025-02-06,0,2,1,0.0005171050983731484,23.82,Low,0,0
TXN1000198,USR7189,41,1472.92,Debit Card,Mobile,Uttar Pradesh,5,2025-02-24,0,1,2,0.00024090286850557397,22.25,Low,0,0
TXN1000199,USR5621,28,3164.21,Debit Card,Mobile,Delhi,17,2025-02-03,0,1,3,0.00016256123192502118,16.25,Low,0,0
TXN1000200,USR6606,67,2620.06,RTGS,Desktop,Punjab,8,2025-02-07,1,1,1,0.00014183505398326782,22.31,Low,0,0
TXN1000201,USR3063,50,5512.85,IMPS,Desktop,Gujarat,21,2024-11-22,0,1,3,0.00022604481341639967,16.7,Low,0,0
TXN1000202,USR9798,44,508.43,IMPS,Mobile,Uttar Pradesh,11,2025-03-21,0,2,2,0.00016019921412243636,15.1,Low,0,0
TXN1000203,USR8820,19,1598.28,Credit Card,Desktop,Tamil Nadu,10,2025-03-09,0,2,3,0.00025898762126778734,16.55,Low,0,0
TXN1000204,USR9473,55,2425.5,NEFT,Desktop,West Bengal,4,2025-03-09,0,2,2,0.0005249344065841696,22.79,Low,0,0
TXN1000205,USR4312,49,58880.11,Debit Card,Desktop,Uttar Pradesh,1,2024-12-07,0,5,9,0.9999978619972427,92.95,Critical,1,1
TXN1000206,USR2669,40,442.76,UPI,Mobile,Tamil Nadu,14,2025-01-31,1,2,3,0.0003323171123748699,21.27,Low,0,0
TXN1000207,USR9711,25,419.29,UPI,Mobile,Tamil Nadu,17,2025-02-22,0,1,2,8.753638552044074e-05,15.69,Low,0,0
TXN1000208,USR7227,39,823.24,UPI,Mobile,Rajasthan,18,2024-11-07,0,1,2,9.102129036762103e-05,15.33,Low,0,0
TXN1000209,USR8145,22,879.23,Credit Card,Mobile,Uttar Pradesh,15,2024-10-24,0,1,1,6.634963698546623e-05,16.81,Low,0,0
TXN1000210,USR4749,65,3355.56,Credit Card,Mobile,Maharashtra,13,2024-12-08,0,1,1,9.132396996824578e-05,16.29,Low,0,0
TXN1000211,USR7395,61,716.62,Credit Card,Desktop,West Bengal,6,2025-01-24,0,1,1,7.031655518535675e-05,17.74,Low,0,0
TXN1000212,USR3939,29,2129.16,Credit Card,Tablet,Karnataka,13,2025-01-06,0,1,1,7.579454378790383e-05,17.6,Low,0,0
TXN1000213,USR3366,45,2377.69,IMPS,ATM,Maharashtra,13,2025-02-16,0,2,2,0.00021648323391372507,16.31,Low,0,0
TXN1000214,USR8288,66,50210.51,NEFT,Desktop,Maharashtra,2,2025-02-21,0,1,11,0.999959709497115,91.91,Critical,1,1
TXN1000215,USR6688,34,2959.91,RTGS,Mobile,Gujarat,21,2025-01-05,0,1,2,0.00011728957151690616,16.41,Low,0,0
TXN1000216,USR2499,68,55378.53,IMPS,Mobile,Punjab,2,2025-02-01,1,2,4,0.999936762345417,97.28,Critical,1,1
TXN1000217,USR1947,24,1018.0,NEFT,Mobile,Delhi,4,2024-12-09,1,2,2,0.0006379554407416557,29.25,Low,0,0
TXN1000218,USR7539,30,327.35,NEFT,ATM,West Bengal,18,2025-01-01,0,2,2,0.0001631017966991278,17.73,Low,0,0
TXN1000219,USR2885,38,2280.09,IMPS,ATM,Karnataka,12,2024-10-03,1,2,3,0.00044609690817421524,22.31,Low,0,0
TXN1000220,USR9272,32,3762.22,Debit Card,Tablet,Gujarat,23,2025-02-25,1,2,3,0.0010364329206173633,30.78,Medium,0,0
TXN1000221,USR3639,45,5873.02,Credit Card,Mobile,Uttar Pradesh,17,2025-03-13,1,1,3,0.00035812292696406,22.71,Low,0,0
TXN1000222,USR2291,41,326.08,UPI,Mobile,Rajasthan,15,2025-02-24,1,1,2,0.00013266805934745307,21.12,Low,0,0
TXN1000223,USR1972,74,1263.63,Credit Card,ATM,Delhi,16,2024-12-29,0,2,4,0.00032011725730920283,19.07,Low,0,0
TXN1000224,USR6588,64,53345.95,UPI,Mobile,Uttar Pradesh,15,2025-02-24,0,4,2,0.9998264074497138,87.18,Critical,1,1
TXN1000225,USR4909,59,3240.46,NEFT,ATM,Maharashtra,10,2025-02-25,0,1,1,0.00010220111584640352,17.1,Low,0,0
TXN1000226,USR4010,64,2537.18,UPI,Desktop,West Bengal,17,2025-01-04,0,1,3,0.0001616897569089708,16.66,Low,0,0
TXN1000227,USR7621,47,4063.22,UPI,Tablet,Maharashtra,19,2024-11-21,1,1,2,0.0002057355798187836,23.04,Low,0,0
TXN1000228,USR9621,34,2437.61,IMPS,Mobile,Maharashtra,21,2025-03-10,1,1,2,0.00016400201696307627,21.81,Low,0,0
TXN1000229,USR3809,27,992.21,NEFT,ATM,Karnataka,21,2025-03-17,0,2,3,0.0002339055141787244,17.48,Low,0,0
TXN1000230,USR8142,19,1519.22,UPI,Mobile,Karnataka,2,2025-02-05,0,1,4,0.00047422101911576066,23.21,Low,0,0
TXN1000231,USR6936,22,369.66,IMPS,Mobile,Uttar Pradesh,21,2024-11-08,0,2,3,0.0002008599991314419,16.69,Low,0,0
TXN1000232,USR8632,59,594.28,RTGS,Mobile,Maharashtra,12,2024-12-21,0,2,3,0.0002190366754976331,14.92,Low,0,0
TXN1000233,USR3276,34,161.52,IMPS,Mobile,Punjab,16,2025-01-12,0,2,4,0.00026992754531673143,15.23,Low,0,0
TXN1000234,USR2141,58,50244.9,NEFT,Desktop,Karnataka,2,2025-02-06,0,3,13,0.9999932924857594,91.87,Critical,1,1
TXN1000235,USR1771,64,65386.97,IMPS,Desktop,Punjab,20,2024-10-11,1,3,8,0.9999932988862903,93.2,Critical,1,1
TXN1000236,USR3398,50,6533.59,IMPS,Desktop,Delhi,15,2025-03-27,0,2,2,0.00035981228608755365,16.41,Low,0,0
TXN1000237,USR6444,71,5329.3,NEFT,ATM,Delhi,11,2025-02-28,0,1,4,0.00033107809583508304,18.26,Low,0,0
TXN1000238,USR5716,71,1300.86,IMPS,Mobile,Delhi,9,2025-03-08,0,1,4,0.00017867559700841928,16.36,Low,0,0
TXN1000239,USR8749,28,1300.8,IMPS,Mobile,Uttar Pradesh,12,2024-11-11,0,1,4,0.0001817152020222911,15.61,Low,0,0
TXN1000240,USR6543,60,1310.63,Credit Card,Desktop,Telangana,16,2025-01-07,0,2,1,0.00012784102453650134,16.5,Low,0,0
TXN1000241,USR1158,63,1541.03,IMPS,Mobile,Telangana,5,2024-10-07,0,1,3,0.0003286644462265743,21.98,Low,0,0
TXN1000242,USR7574,46,55019.27,Credit Card,Mobile,Tamil Nadu,2,2025-02-21,0,3,9,0.9999875555579041,91.53,Critical,1,1
TXN1000243,USR8630,20,688.21,UPI,Mobile,Telangana,16,2024-12-29,1,2,2,0.00025326564776347217,22.2,Low,0,0
TXN1000244,USR4510,33,2363.1,Credit Card,Desktop,Uttar Pradesh,16,2025-01-20,1,2,4,0.0005691397716239856,23.15,Low,0,0
TXN1000245,USR1356,53,11511.13,Credit Card,Mobile,Punjab,19,2024-11-29,1,1,2,0.0005552195343271092,23.34,Low,0,0
TXN1000246,USR7540,67,1359.81,Credit Card,Mobile,Maharashtra,14,2025-01-21,0,1,2,9.350407726569787e-05,15.84,Low,0,0
TXN1000247,USR6067,65,4270.39,IMPS,Mobile,Maharashtra,17,2024-10-02,0,1,3,0.00018871852437369777,15.14,Low,0,0
TXN1000248,USR3369,43,2856.93,IMPS,Tablet,Rajasthan,5,2025-02-06,0,2,1,0.0003753348960887525,23.37,Low,0,0
TXN1000249,USR9884,69,2564.22,RTGS,Tablet,Maharashtra,10,2024-11-17,1,1,3,0.00023648847679106968,22.75,Low,0,0
TXN1000250,USR7018,22,2015.36,RTGS,Mobile,Gujarat,12,2025-02-17,1,2,2,0.00030450435661091943,21.58,Low,0,0
TXN1000251,USR4626,50,933.05,RTGS,Desktop,Uttar Pradesh,11,2024-11-06,0,1,4,0.00018236211092348737,15.79,Low,0,0
TXN1000252,USR7787,60,1884.32,Debit Card,Tablet,Uttar Pradesh,15,2025-03-09,1,2,4,0.0004989759677618581,23.23,Low,0,0
TXN1000253,USR1143,70,2891.9,RTGS,Mobile,Punjab,18,2024-10-09,0,1,1,8.655129062891944e-05,16.23,Low,0,0
TXN1000254,USR6781,61,2544.02,NEFT,Desktop,Rajasthan,13,2025-01-07,1,2,1,0.0002430233876359966,21.73,Low,0,0
TXN1000255,USR2089,64,770.53,Credit Card,Mobile,Punjab,12,2025-02-24,0,2,3,0.0002144555272026922,15.59,Low,0,0
TXN1000256,USR9075,25,202.72,RTGS,Desktop,Karnataka,19,2024-11-17,0,1,1,6.290579814725394e-05,16.79,Low,0,0
TXN1000257,USR1070,24,8702.4,IMPS,Tablet,Delhi,16,2025-02-08,0,2,3,0.0006135907200523194,18.27,Low,0,0
TXN1000258,USR7746,74,54337.96,Credit Card,Mobile,Gujarat,15,2025-02-25,0,3,10,0.9999739663252747,87.55,Critical,1,1
TXN1000259,USR5233,48,3784.2,UPI,Mobile,Maharashtra,0,2025-03-01,0,1,3,0.00047727166789278885,23.06,Low,0,0
TXN1000260,USR8728,66,442.47,NEFT,Mobile,Delhi,15,2024-11-23,1,2,2,0.00023239155196074683,22.14,Low,0,0
TXN1000261,USR7412,51,116.36,Credit Card,Mobile,Telangana,7,2025-01-28,1,2,4,0.0004258526790668021,23.01,Low,0,0
TXN1000262,USR7840,74,3561.95,RTGS,ATM,Gujarat,7,2025-03-10,1,2,4,0.0007462479196730537,24.53,Low,0,0
TXN1000263,USR5798,51,56280.49,Credit Card,Mobile,Tamil Nadu,1,2025-03-01,0,4,9,0.9999942145996576,92.21,Critical,1,1
TXN1000264,USR3823,74,389.39,Credit Card,Mobile,West Bengal,5,2025-01-24,1,2,2,0.0005584709288561344,30.71,Medium,0,0
TXN1000265,USR1497,48,4200.1,NEFT,Desktop,Tamil Nadu,15,2024-12-14,1,2,2,0.00041018776102036593,21.5,Low,0,0
TXN1000266,USR5604,21,6286.15,Debit Card,Mobile,Gujarat,21,2025-01-21,1,2,2,0.0004951508877904239,23.49,Low,0,0
TXN1000267,USR4791,22,859.0,RTGS,Mobile,Karnataka,14,2025-03-13,0,1,3,0.0001262671111154286,15.32,Low,0,0
TXN1000268,USR4414,52,2004.79,UPI,Mobile,Tamil Nadu,17,2025-03-15,0,2,4,0.0003544749705443462,15.58,Low,0,0
TXN1000269,USR4291,23,188.73,RTGS,Desktop,Maharashtra,10,2025-01-12,0,2,3,0.00022172454905003536,15.71,Low,0,0
TXN1000270,USR7895,35,583.47,Credit Card,ATM,Telangana,13,2024-12-23,1,1,3,0.00019291301722673167,23.16,Low,0,0
TXN1000271,USR5862,61,50201.04,NEFT,Desktop,Maharashtra,10,2025-01-20,0,4,10,0.9999773764292669,87.07,Critical,1,1
TXN1000272,USR2513,69,746.17,Debit Card,Desktop,Rajasthan,8,2025-01-07,1,2,1,0.00019183502012746486,22.56,Low,0,0
TXN1000273,USR1824,19,1349.15,UPI,Desktop,Punjab,23,2025-03-02,1,1,1,0.00025654014798140836,30.99,Medium,0,0
TXN1000274,USR9968,26,1183.89,RTGS,Mobile,Tamil Nadu,12,2025-01-01,0,1,4,0.00018233241735548427,15.26,Low,0,0
TXN1000275,USR9722,40,913.34,UPI,ATM,Karnataka,4,2025-02-23,0,2,2,0.0004497437449224393,23.68,Low,0,0
TXN1000276,USR5228,59,2157.42,NEFT,Desktop,Tamil Nadu,9,2025-02-05,0,1,4,0.00021419700749040945,15.49,Low,0,0
TXN1000277,USR7553,50,1053.37,NEFT,Tablet,Maharashtra,10,2025-01-18,1,2,1,0.00018896464613141602,22.29,Low,0,0
TXN1000278,USR2385,33,226.96,NEFT,Mobile,Punjab,1,2024-12-21,0,2,1,0.00028345679129063097,22.71,Low,0,0
TXN1000279,USR4897,30,922.62,Credit Card,Mobile,Gujarat,0,2024-11-23,0,2,4,0.0007502457634614015,24.09,Low,0,0
TXN1000280,USR1236,35,1280.99,Credit Card,ATM,Telangana,8,2025-03-12,0,2,3,0.0002590038798641299,17.38,Low,0,0
TXN1000281,USR6409,71,138.72,Debit Card,Mobile,Karnataka,16,2025-03-18,0,2,2,0.00014183366455792793,15.66,Low,0,0
TXN1000282,USR4446,70,4020.67,RTGS,ATM,Karnataka,12,2025-03-10,1,2,2,0.00042010031365212724,23.3,Low,0,0
TXN1000283,USR3653,38,2662.51,RTGS,Mobile,Telangana,7,2024-12-07,0,1,3,0.00016977863931166596,15.35,Low,0,0
TXN1000284,USR6095,62,4214.65,RTGS,Tablet,Karnataka,1,2024-11-02,0,1,1,0.0002591987218100839,24.27,Low,0,0
TXN1000285,USR7055,30,543.58,NEFT,Desktop,West Bengal,21,2025-02-19,0,2,2,0.00015878876771294233,17.37,Low,0,0
TXN1000286,USR5130,73,1044.45,UPI,ATM,Telangana,15,2024-10-21,0,1,4,0.00018613823689140075,17.96,Low,0,0
TXN1000287,USR8897,41,1402.41,NEFT,ATM,Rajasthan,15,2024-11-17,0,2,2,0.00019018897157343752,16.35,Low,0,0
TXN1000288,USR7101,58,688.75,UPI,Desktop,Maharashtra,9,2025-02-25,1,1,3,0.0002013478418680335,21.87,Low,0,0
TXN1000289,USR8637,43,2495.15,Debit Card,Mobile,Karnataka,11,2025-02-05,1,2,3,0.0004250369598354256,21.07,Low,0,0
TXN1000290,USR2667,34,897.73,UPI,ATM,Delhi,13,2025-02-13,0,2,4,0.00033547467662795407,17.82,Low,0,0
TXN1000291,USR9738,66,1066.1,Credit Card,Desktop,Karnataka,17,2025-02-12,1,2,3,0.00033993802943667995,22.62,Low,0,0
TXN1000292,USR1494,18,1580.4,UPI,Mobile,Tamil Nadu,4,2025-02-22,1,1,3,0.0005369830706205364,29.78,Low,0,0
TXN1000293,USR3057,66,478.96,Debit Card,Mobile,Gujarat,0,2025-02-05,1,2,4,0.0010721544969187408,30.47,Medium,0,0
TXN1000294,USR5402,38,1410.6,IMPS,Mobile,Uttar Pradesh,12,2024-11-02,1,2,1,0.00020371216676526744,21.48,Low,0,0
TXN1000295,USR2787,63,2604.14,UPI,Desktop,Tamil Nadu,16,2025-03-25,0,1,3,0.00016340275582446843,15.69,Low,0,0
TXN1000296,USR2615,35,3155.11,RTGS,Mobile,Delhi,16,2025-01-23,0,2,2,0.00022430599859837597,15.84,Low,0,0
TXN1000297,USR4774,33,59548.93,NEFT,Mobile,Uttar Pradesh,14,2025-01-27,1,5,2,0.9999729609856105,93.47,Critical,1,1
TXN1000298,USR4275,21,1453.98,RTGS,Mobile,Maharashtra,16,2024-10-22,0,1,1,7.380328305675279e-05,15.89,Low,0,0
TXN1000299,USR8720,72,103.87,NEFT,Mobile,West Bengal,16,2025-03-07,0,2,1,0.00010803131353634772,16.67,Low,0,0
TXN1000300,USR3337,60,497.94,UPI,Mobile,West Bengal,16,2024-11-07,1,1,2,0.0001346643452252192,22.18,Low,0,0
TXN1000301,USR7571,53,10761.44,UPI,Desktop,Uttar Pradesh,11,2025-01-17,0,2,1,0.0005096170696371438,17.98,Low,0,0
TXN1000302,USR7792,34,574.38,IMPS,Mobile,Karnataka,12,2024-11-20,0,1,2,8.839420094212368e-05,14.86,Low,0,0
TXN1000303,USR9254,22,4164.37,RTGS,ATM,Uttar Pradesh,21,2024-10-08,0,2,2,0.0002729495041694574,18.34,Low,0,0
TXN1000304,USR8401,72,1741.43,Debit Card,ATM,Uttar Pradesh,17,2024-10-27,0,2,2,0.00019026780729836112,17.49,Low,0,0
TXN1000305,USR6190,40,3103.88,IMPS,Mobile,Punjab,22,2024-10-27,0,2,3,0.000655280345908814,22.63,Low,0,0
TXN1000306,USR3030,33,2882.8,RTGS,ATM,Delhi,15,2024-10-21,0,2,1,0.0001726851501243504,18.13,Low,0,0
TXN1000307,USR5379,56,2265.08,UPI,Desktop,Gujarat,11,2024-10-30,0,2,1,0.00015777899397489097,16.44,Low,0,0
TXN1000308,USR9527,49,661.95,RTGS,Desktop,Tamil Nadu,16,2025-01-05,1,1,4,0.00025867278199049617,21.73,Low,0,0
TXN1000309,USR2778,72,3477.03,UPI,Mobile,Rajasthan,3,2024-10-28,1,2,1,0.0006684298610662175,29.86,Low,0,0
TXN1000310,USR8053,38,3746.51,NEFT,Desktop,Rajasthan,22,2025-01-19,0,1,1,0.00022727967614613164,23.38,Low,0,0
TXN1000311,USR7632,56,5514.39,Debit Card,Mobile,West Bengal,17,2024-11-30,0,1,4,0.0003044019229823042,16.54,Low,0,0
TXN1000312,USR5053,55,559.51,NEFT,Mobile,Rajasthan,16,2024-11-17,0,2,3,0.00021095646258046283,14.71,Low,0,0
TXN1000313,USR8269,51,1718.49,Credit Card,ATM,West Bengal,11,2025-02-24,1,1,2,0.00016789104798277802,23.76,Low,0,0
TXN1000314,USR1333,65,497.85,NEFT,Tablet,Karnataka,13,2024-10-04,1,2,1,0.00016996107274821074,22.9,Low,0,0
TXN1000315,USR7652,30,2377.73,IMPS,Mobile,Delhi,17,2024-11-04,0,2,1,0.00014505356755329776,16.36,Low,0,0
TXN1000316,USR2679,69,6720.02,Credit Card,Mobile,West Bengal,20,2024-11-18,0,2,2,0.00033935347343703234,18.08,Low,0,0
TXN1000317,USR5090,31,1375.58,NEFT,Mobile,Telangana,5,2024-10-17,0,1,1,0.00018003891599289445,22.4,Low,0,0
TXN1000318,USR5718,51,633.94,UPI,Tablet,Tamil Nadu,14,2025-03-21,1,1,3,0.00018155193030723724,22.39,Low,0,0
TXN1000319,USR8897,32,106.25,Credit Card,Desktop,Rajasthan,9,2025-03-07,1,2,1,0.00017591754534603294,22.63,Low,0,0
TXN1000320,USR9503,30,266.19,Debit Card,Mobile,Karnataka,17,2024-11-15,0,2,1,0.00010802695956438621,16.07,Low,0,0
TXN1000321,USR8017,37,2333.84,IMPS,Mobile,Punjab,11,2025-01-25,1,1,1,0.00012802328836931324,21.08,Low,0,0
TXN1000322,USR8813,44,7704.04,NEFT,Mobile,Gujarat,17,2024-10-06,0,1,1,0.0001671595655297289,16.31,Low,0,0
TXN1000323,USR3122,67,490.99,NEFT,ATM,Karnataka,9,2025-01-07,1,1,1,0.00010756205829644207,23.31,Low,0,0
TXN1000324,USR3846,39,1370.12,RTGS,Mobile,Tamil Nadu,11,2025-02-01,0,2,3,0.0002491093348326548,14.69,Low,0,0
TXN1000325,USR6613,64,1974.08,Credit Card,Mobile,Delhi,8,2024-11-06,0,2,3,0.0002576742653668454,16.59,Low,0,0
TXN1000326,USR9120,41,366.18,NEFT,Mobile,West Bengal,18,2024-10-24,0,2,4,0.00027861212960769276,15.99,Low,0,0
TXN1000327,USR6278,36,5017.18,Credit Card,Mobile,Maharashtra,16,2025-01-01,0,2,4,0.0005097729388022922,16.34,Low,0,0
TXN1000328,USR6386,63,2531.47,RTGS,Mobile,West Bengal,14,2024-11-15,0,1,2,0.00011630885509545023,15.58,Low,0,0
TXN1000329,USR4515,25,489.7,NEFT,Mobile,Uttar Pradesh,1,2025-01-03,0,2,3,0.0005453159449204028,22.9,Low,0,0
TXN1000330,USR9772,44,730.1,UPI,Desktop,West Bengal,12,2025-01-07,0,1,4,0.00017903947873758425,16.41,Low,0,0
TXN1000331,USR4770,60,51780.47,Credit Card,Mobile,Delhi,11,2025-01-24,0,3,4,0.9997796985067713,86.95,Critical,1,1
TXN1000332,USR2764,72,4423.46,IMPS,Mobile,Karnataka,15,2025-03-09,0,2,4,0.00047450053802234113,16.02,Low,0,0
TXN1000333,USR4835,35,5024.43,Debit Card,Desktop,Gujarat,13,2025-03-10,1,2,2,0.0004534624706274944,22.11,Low,0,0
TXN1000334,USR7661,71,3511.93,Credit Card,Mobile,Delhi,23,2024-12-06,0,2,2,0.0004852092293589496,25.09,Low,0,0
TXN1000335,USR4407,59,217.04,UPI,Mobile,West Bengal,23,2025-02-05,0,2,2,0.0003355643819621168,23.94,Low,0,0
TXN1000336,USR1464,68,2618.79,IMPS,Mobile,Uttar Pradesh,11,2024-10-18,1,2,1,0.0002381916449169496,22.19,Low,0,0
TXN1000337,USR3896,53,717.13,NEFT,ATM,Karnataka,9,2024-10-25,0,1,1,7.305539378842813e-05,17.18,Low,0,0
TXN1000338,USR2128,40,1417.51,RTGS,Mobile,Maharashtra,10,2024-11-23,0,1,3,0.00013909131678679234,14.71,Low,0,0
TXN1000339,USR9998,19,149.08,UPI,Mobile,Gujarat,14,2024-11-27,1,1,4,0.00023993111731865474,22.6,Low,0,0
TXN1000340,USR1362,39,73216.55,Debit Card,Mobile,Karnataka,14,2024-12-06,1,1,12,0.9999977782339522,93.19,Critical,1,1
TXN1000341,USR9035,72,548.2,UPI,Mobile,Tamil Nadu,4,2025-01-12,0,2,4,0.0007251601612498832,23.09,Low,0,0
TXN1000342,USR5231,30,234.84,Debit Card,Mobile,Tamil Nadu,10,2025-03-23,1,2,2,0.00023571272125531536,21.13,Low,0,0
TXN1000343,USR2806,35,4003.18,Debit Card,Mobile,Tamil Nadu,11,2024-10-24,0,2,1,0.00018836757287454684,15.39,Low,0,0
TXN1000344,USR4832,26,1012.17,RTGS,Desktop,Rajasthan,11,2025-01-22,1,1,4,0.00028357078922994027,21.75,Low,0,0
TXN1000345,USR5929,32,168.46,Credit Card,Mobile,Delhi,15,2024-11-01,0,1,2,7.987095525291798e-05,16.83,Low,0,0
TXN1000346,USR6497,24,4037.52,RTGS,Desktop,West Bengal,13,2025-03-24,0,2,3,0.0003710202242751766,16.54,Low,0,0
TXN1000347,USR7083,56,676.55,RTGS,Tablet,Tamil Nadu,19,2024-12-25,0,1,1,6.203324096561288e-05,17.25,Low,0,0
TXN1000348,USR6639,67,143.77,IMPS,Mobile,Tamil Nadu,13,2025-02-28,1,1,3,0.00016997570916985416,21.18,Low,0,0
TXN1000349,USR2395,52,633.65,RTGS,Mobile,Telangana,13,2025-02-04,1,2,3,0.00033826268718584705,21.05,Low,0,0
TXN1000350,USR2942,69,2706.5,UPI,Mobile,West Bengal,12,2025-03-04,1,2,1,0.000247908921779322,22.86,Low,0,0
TXN1000351,USR5636,37,2509.38,NEFT,Mobile,Punjab,12,2025-02-07,1,2,1,0.00023745573789905975,21.06,Low,0,0
TXN1000352,USR9172,58,137.26,UPI,Mobile,Tamil Nadu,13,2024-10-17,0,2,3,0.00020804324215009738,15.21,Low,0,0
TXN1000353,USR5860,61,1302.02,NEFT,Mobile,Uttar Pradesh,22,2025-01-12,0,2,2,0.00038189735978694765,23.09,Low,0,0
TXN1000354,USR6278,23,1390.72,UPI,Mobile,Telangana,10,2025-03-10,0,1,4,0.0001929685202272298,15.74,Low,0,0
TXN1000355,USR2385,61,878.53,NEFT,ATM,Karnataka,21,2025-02-14,0,2,2,0.0001671722860575651,17.46,Low,0,0
TXN1000356,USR6088,30,579.21,Debit Card,ATM,Gujarat,9,2024-11-12,0,2,3,0.00023415808492114817,17.36,Low,0,0
TXN1000357,USR4291,47,211.02,RTGS,Mobile,Telangana,10,2025-03-25,1,1,3,0.0001812688919019063,21.17,Low,0,0
TXN1000358,USR4584,38,54388.57,Credit Card,Mobile,Punjab,0,2024-11-08,1,1,10,0.9999789967782634,98.14,Critical,1,1
TXN1000359,USR8190,22,330.82,IMPS,Desktop,Gujarat,4,2025-03-19,0,1,2,0.00021657493057627663,23.02,Low,0,0
TXN1000360,USR8778,70,1820.96,IMPS,Mobile,Gujarat,10,2024-10-26,0,1,4,0.00019094372440372885,15.94,Low,0,0
TXN1000361,USR9702,19,754.97,Debit Card,Mobile,Karnataka,10,2025-01-07,0,1,4,0.00016789020687815148,16.25,Low,0,0
TXN1000362,USR7176,51,56176.84,Debit Card,Desktop,Maharashtra,7,2024-11-19,0,1,6,0.9998028326753409,86.13,Critical,1,1
TXN1000363,USR4534,49,654.96,IMPS,Tablet,Punjab,11,2025-03-02,0,2,2,0.00015608206785891246,16.02,Low,0,0
TXN1000364,USR4414,31,50794.75,Credit Card,Mobile,Punjab,22,2025-03-01,0,1,10,0.9999391857767491,92.5,Critical,1,1
TXN1000365,USR6465,31,7483.28,Credit Card,Mobile,Tamil Nadu,19,2024-10-13,0,2,3,0.0005202075172916381,17.27,Low,0,0
TXN1000366,USR2125,22,1371.07,Credit Card,Mobile,Gujarat,10,2024-11-29,0,1,2,9.809024606293414e-05,16.73,Low,0,0
TXN1000367,USR4744,50,218.59,Credit Card,Mobile,Uttar Pradesh,17,2025-02-12,0,2,2,0.00014403198241910183,16.26,Low,0,0
TXN1000368,USR5776,23,365.93,IMPS,ATM,Delhi,22,2024-11-26,0,1,4,0.0003641318950941554,25.21,Low,0,0
TXN1000369,USR8381,27,3099.91,UPI,Mobile,Delhi,17,2024-11-05,1,1,1,0.00014053442272264082,23.13,Low,0,0
TXN1000370,USR7004,56,1783.79,NEFT,Mobile,Tamil Nadu,9,2025-03-22,1,1,1,0.00012111828847729087,21.18,Low,0,0
TXN1000371,USR8904,73,1200.96,Credit Card,Mobile,West Bengal,14,2024-10-20,0,1,2,9.233085054095028e-05,16.85,Low,0,0
TXN1000372,USR7446,60,3505.25,UPI,Desktop,Tamil Nadu,13,2024-12-04,1,1,4,0.0003911646899445895,22.18,Low,0,0
TXN1000373,USR6142,45,530.21,IMPS,Desktop,Delhi,13,2024-10-08,0,1,4,0.00016425853905752266,16.08,Low,0,0
TXN1000374,USR5595,46,559.51,RTGS,Tablet,Karnataka,9,2025-02-21,0,2,4,0.0002922650658857841,16.87,Low,0,0
TXN1000375,USR2185,46,14823.56,Credit Card,Mobile,West Bengal,15,2025-02-19,0,2,3,0.0014499624537005107,17.89,Low,0,0
TXN1000376,USR2285,49,3560.39,NEFT,Mobile,Rajasthan,21,2025-01-23,0,2,2,0.00022709723397066944,15.84,Low,0,0
TXN1000377,USR5204,40,10257.75,UPI,Mobile,Punjab,16,2025-02-20,0,1,2,0.0003327074121725314,16.44,Low,0,0
TXN1000378,USR1932,30,140.89,Credit Card,Mobile,West Bengal,13,2024-12-31,1,2,3,0.0003071011081760317,22.58,Low,0,0
TXN1000379,USR9722,24,1203.14,NEFT,Mobile,West Bengal,10,2025-01-06,0,2,3,0.00024579139396894935,15.74,Low,0,0
TXN1000380,USR9986,36,4923.6,IMPS,Desktop,Maharashtra,10,2024-12-05,0,1,3,0.000227638648808585,15.44,Low,0,0
TXN1000381,USR7825,25,201.42,IMPS,Desktop,Punjab,18,2024-11-01,0,1,4,0.00015448485147334735,15.83,Low,0,0
TXN1000382,USR3303,44,1933.28,NEFT,Desktop,West Bengal,16,2024-12-25,0,2,1,0.00014563695026857993,16.54,Low,0,0
TXN1000383,USR6179,64,236.41,UPI,Mobile,Uttar Pradesh,13,2024-11-20,1,1,4,0.00024239441241001906,22.35,Low,0,0
TXN1000384,USR4646,66,51459.47,Debit Card,Mobile,Rajasthan,19,2025-03-02,0,5,8,0.9999781708577616,87.31,Critical,1,1
TXN1000385,USR7030,45,4050.69,Credit Card,ATM,Tamil Nadu,8,2024-12-02,0,2,2,0.0002769056743827265,17.41,Low,0,0
TXN1000386,USR6413,70,1847.2,NEFT,Mobile,Gujarat,2,2025-02-02,0,1,1,0.00018990870252402154,23.16,Low,0,0
